;code_postal_unique;Commune;quota_region;quota_tuu
34944;10500;SAINT-LEGER-SOUS-BRIENNE;4;1
4215;10500;RADONVILLIERS;4;1
7757;10500;BLIGNICOURT;4;1
32389;10510;ORIGNY-LE-SEC;4;1
16283;10510;MAIZIERES-LA-GRANDE-PAROISSE;4;2
22080;10510;CHATRES;4;1
23024;10600;BARBEREY-SAINT-SULPICE;4;4
26531;10600;VILLACERF;4;1
21119;10600;PAYNS;4;1
25255;10600;LA CHAPELLE-SAINT-LUC;4;4
6730;10600;SAVIERES;4;1
30531;10600;MERGEY;4;1
29700;10700;VINETS;4;1
16535;10700;LHUITRE;4;1
12571;10700;DOSNON;4;1
6925;10700;GRANDVILLE;4;1
10892;10700;POUAN-LES-VALLEES;4;1
7624;10700;CHAMPFLEURY;4;1
34741;10700;VILLETTE-SUR-AUBE;4;1
20457;10700;SALON;4;1
31558;10700;POIVRES;4;1
2919;10700;VAUPOISSON;4;1
17119;10700;CHAPELLE-VALLON;4;1
5413;10700;CHAMPIGNY-SUR-AUBE;4;1
23355;10700;ORTILLON;4;1
16794;10700;HERBISSE;4;1
32026;10700;TROUANS;4;1
3553;10700;SAINT-NABORD-SUR-AUBE;4;1
17794;10700;ARCIS-SUR-AUBE;4;2
22891;10700;ORMES;4;1
6170;10700;SEMOINE;4;1
1595;10700;VILLIERS-HERBISSE;4;1
16260;10700;NOZAY;4;1
33562;10700;ALLIBAUDIERES;4;1
2221;10700;TORCY-LE-PETIT;4;1
28035;10700;SAINT-REMY-SOUS-BARBUISE;4;1
33288;10700;SAINT-ETIENNE-SOUS-BARBUISE;4;1
22548;10700;TORCY-LE-GRAND;4;2
351;10700;LE CHENE;4;1
34756;10700;MESNIL-LA-COMTESSE;4;1
11647;10800;LES BORDES-AUMONT;4;1
15176;10800;ISLE-AUMONT;4;1
21974;10800;SAINT-LEGER-PRES-TROYES;4;1
35878;10800;CORMOST;4;1
8479;10800;LA VENDUE-MIGNOT;4;1
16311;10800;BUCHERES;4;4
8134;10800;VILLEMEREUIL;4;1
20778;10800;MOUSSEY;4;1
11242;10800;SAINT-JULIEN-LES-VILLAS;4;4
20568;10800;ROUILLY-SAINT-LOUP;4;1
17030;10800;SAINT-THIBAULT;4;1
12045;10800;VILLY-LE-BOIS;4;1
22321;10800;VILLY-LE-MARECHAL;4;1
26961;11000;CARCASSONNE;2;3
20182;11000;BERRIAC;2;3
7457;11100;BAGES;2;1
8768;11100;MONTREDON-DES-CORBIERES;2;1
13519;11100;NARBONNE;2;3
2575;11110;SALLES-D'AUDE;2;2
12250;11110;VINASSAN;2;2
21353;11110;ARMISSAN;2;1
17419;11110;COURSAN;2;2
19804;11120;SAINT-NAZAIRE-D'AUDE;2;2
35593;11120;GINESTAS;2;1
10709;11120;BIZE-MINERVOIS;2;1
4225;11120;POUZOLS-MINERVOIS;2;1
22167;11120;ARGELIERS;2;2
2837;11120;SAINT-MARCEL-SUR-AUDE;2;2
25553;11120;SAINTE-VALIERE;2;1
11354;11120;MIREPEISSET;2;1
24888;11120;MOUSSAN;2;1
36660;11120;MAILHAC;2;1
6389;11120;VENTENAC-EN-MINERVOIS;2;1
927;11120;MARCORIGNAN;2;1
34413;11130;SIGEAN;2;2
35081;11140;GALINAGUES;2;1
12358;11140;AUNAT;2;1
34519;11140;MARSA;2;1
16768;11140;GINCLA;2;1
35495;11140;LE BOUSQUET;2;1
33522;11140;MONTFORT-SUR-BOULZANE;2;1
15803;11140;CAMPAGNA-DE-SAULT;2;1
25094;11140;JOUCOU;2;1
30748;11140;RODOME;2;1
25604;11140;SALVEZINES;2;1
32902;11140;FONTANES-DE-SAULT;2;1
32509;11140;AXAT;2;1
18877;11140;ARTIGUES;2;1
27184;11140;NIORT-DE-SAULT;2;1
8462;11140;CAILLA;2;1
9341;11140;BELFORT-SUR-REBENTY;2;1
28363;11140;MAZUBY;2;1
32832;11140;MERIAL;2;1
19814;11140;ROQUEFORT-DE-SAULT;2;1
26741;11140;LE CLAT;2;1
32042;11140;SAINTE-COLOMBE-SUR-GUETTE;2;1
6809;11140;ESCOULOUBRE;2;1
2836;11140;COUNOZOULS;2;1
11156;11140;PUILAURENS;2;1
3628;11140;LA FAJOLLE;2;1
23742;11140;BESSEDE-DE-SAULT;2;1
11862;11150;VILLASAVARY;2;1
13443;11150;PEXIORA;2;1
19701;11150;BRAM;2;2
13886;11150;VILLEPINTE;2;1
1975;11150;VILLESISCLE;2;1
8394;11160;LESPINASSIERE;2;1
1706;11160;TRAUSSE;2;1
21019;11160;CAUNES-MINERVOIS;2;1
4730;11160;RIEUX-MINERVOIS;2;2
8431;11160;VILLENEUVE-MINERVOIS;2;1
15594;11160;PEYRIAC-MINERVOIS;2;2
5920;11160;CITOU;2;1
18403;11160;CASTANS;2;1
7816;11160;CABRESPINE;2;1
24094;11160;TRASSANEL;2;1
17169;11170;VILLESEQUELANDE;2;1
7852;11170;CAUX-ET-SAUZENS;2;1
35711;11170;CARLIPA;2;1
30997;11170;SAINTE-EULALIE;2;1
15962;11170;CENNE-MONESTIES;2;1
19638;11170;SAINT-MARTIN-LE-VIEIL;2;1
586;11170;MONTOLIEU;2;1
18891;11170;MOUSSOULENS;2;1
2303;11170;ALZONNE;2;1
31079;11170;PEZENS;2;1
18915;11170;VILLESPY;2;1
9688;11170;RAISSAC-SUR-LAMPY;2;1
22193;11190;RENNES-LES-BAINS;2;1
20981;11190;CUBIERES-SUR-CINOBLE;2;1
25983;11190;LUC-SUR-AUDE;2;1
12614;11190;COUIZA;2;2
4566;11190;BUGARACH;2;1
27029;11190;FOURTOU;2;1
8953;11190;ARQUES;2;1
8966;11190;CASSAIGNES;2;1
31846;11190;CONILHAC-DE-LA-MONTAGNE;0;0
5526;11190;SOUGRAIGNE;2;1
19363;11190;PEYROLLES;2;1
18228;11190;COUSTAUSSA;2;1
23918;11190;LA SERPENT;2;1
33528;11190;RENNES-LE-CHATEAU;2;1
36493;11190;MONTAZELS;2;2
33889;11190;ANTUGNAC;2;1
35801;11190;SERRES;2;1
10820;11190;CAMPS-SUR-L'AGLY;2;1
8034;11200;HOMPS;2;2
31862;11200;FABREZAN;2;1
28241;11200;CAMPLONG-D'AUDE;2;1
6615;11200;BIZANET;2;1
15638;11200;RAISSAC-D'AUDE;2;1
30509;11200;LUC-SUR-ORBIEU;2;1
10802;11200;SAINT-ANDRE-DE-ROQUELONGUE;2;1
6772;11200;TOUROUZELLE;2;1
18458;11200;LEZIGNAN-CORBIERES;2;2
11699;11200;FERRALS-LES-CORBIERES;2;1
21914;11200;VILLEDAIGNE;2;2
22432;11200;CONILHAC-CORBIERES;2;1
28116;11200;ARGENS-MINERVOIS;2;1
14021;11200;NEVIAN;2;1
25253;11200;ORNAISONS;2;1
12813;11200;CRUSCADES;2;1
28140;11200;MONTSERET;2;1
1585;11200;CANET;2;2
25320;11200;ESCALES;2;1
11272;11200;BOUTENAC;2;1
29771;11200;ROUBIA;2;1
15083;11200;PARAZA;2;1
33726;11200;THEZAN-DES-CORBIERES;2;1
18324;11210;PORT-LA-NOUVELLE;2;2
5802;11220;LABASTIDE-EN-VAL;2;1
29575;11220;SAINT-LAURENT-DE-LA-CABRERISSE;2;1
10803;11220;VILLETRITOULS;2;1
12554;11220;TOURNISSAN;2;1
1721;11220;RIEUX-EN-VAL;2;1
12920;11220;TALAIRAN;2;1
22249;11220;CAUNETTES-EN-VAL;2;1
7310;11220;SAINT-MARTIN-DES-PUITS;2;1
15576;11220;PRADELLES-EN-VAL;0;0
36229;11220;RIBAUTE;2;1
26821;11220;FAJAC-EN-VAL;2;1
27007;11220;ARQUETTES-EN-VAL;2;1
5156;11220;TAURIZE;2;1
6981;11220;SERVIES-EN-VAL;2;1
33535;11220;JONQUIERES;2;1
770;11220;LAGRASSE;2;1
7512;11220;COUSTOUGE;2;1
7833;11220;VILLAR-EN-VAL;2;1
9046;11220;SAINT-PIERRE-DES-CHAMPS;2;1
31502;11220;MAYRONNES;2;1
31485;11220;MONTLAUR;2;1
23526;11230;GUEYTES-ET-LABASTIDE;0;0
12229;11230;MONTJARDIN;2;1
35735;11230;PEYREFITTE-DU-RAZES;2;1
14528;11230;CORBIERES;2;1
17454;11230;SONNAC-SUR-L'HERS;2;1
11535;11230;SAINTE-COLOMBE-SUR-L'HERS;2;1
17510;11230;RIVEL;2;1
14146;11230;TREZIERS;2;1
15000;11230;CAUDEVAL;2;1
15274;11230;CHALABRE;2;1
3708;11230;PUIVERT;2;1
18857;11230;SAINT-BENOIT;2;1
23879;11230;VILLEFORT;2;1
4736;11230;COURTAULY;2;1
6284;11240;MONTGRADAIL;2;1
5915;11240;MAZEROLLES-DU-RAZES;2;1
11486;11240;BELVEZE-DU-RAZES;2;1
15932;11240;ALAIGNE;2;1
632;11240;CAMBIEURE;2;1
14658;11240;FERRAN;2;1
33660;11240;CAILHAU;2;1
25090;11240;FENOUILLET-DU-RAZES;2;1
21100;11240;ROUTIER;2;1
23056;11240;SEIGNALENS;2;1
9190;11240;GRAMAZIE;2;1
23732;11240;ESCUEILLENS-ET-SAINT-JUST-DE-BELENGARD;2;1
32113;11240;DONAZAC;2;1
16257;11240;HOUNOUX;2;1
13948;11240;CAILHAVEL;2;1
22394;11240;MONTHAUT;2;1
22756;11240;BELLEGARDE-DU-RAZES;2;1
26229;11240;LA COURTETE;2;1
1884;11240;LIGNAIROLLES;2;1
17229;11250;PREIXAN;2;1
21115;11250;ROUFFIAC-D'AUDE;2;1
5554;11250;VILLEBAZY;2;1
25147;11250;LADERN-SUR-LAUQUET;2;1
9573;11250;GREFFEIL;2;1
7920;11250;LEUC;2;1
2321;11250;VILLAR-SAINT-ANSELME;2;1
3733;11250;CAUNETTE-SUR-LAUQUET;2;1
20277;11250;POMAS;2;1
28766;11250;MONTCLAR;2;1
31829;11250;SAINT-HILAIRE;2;1
31670;11250;CLERMONT-SUR-LAUQUET;2;1
23068;11250;COUFFOULENS;2;1
20471;11250;GARDIE;2;1
12407;11250;VERZEILLE;2;1
22489;11260;ROUVENAC;0;0
3884;11260;FA;2;2
28823;11260;ESPERAZA;2;2
15326;11260;CAMPAGNE-SUR-AUDE;2;2
19304;11260;SAINT-JEAN-DE-PARACOL;2;1
1215;11270;LASSERRE-DE-PROUILLE;2;1
28590;11270;BREZILHAC;2;1
2347;11270;RIBOUISSE;2;1
20694;11270;SAINT-JULIEN-DE-BRIOLA;2;1
14834;11270;LAURAC;2;1
15974;11270;GAJA-LA-SELVE;2;1
12948;11270;GENERVILLE;2;1
11585;11270;ORSANS;2;1
33583;11270;CAZALRENOUX;2;1
28236;11270;FANJEAUX;2;1
9780;11270;PLAVILLA;2;1
19586;11270;SAINT-GAUDERIC;2;1
2833;11270;LA FORCE;2;1
14209;11270;LA CASSAIGNE;2;1
24176;11270;SAINT-AMANS;2;1
7687;11290;ALAIRAC;2;1
7392;11290;VILLENEUVE-LES-MONTREAL;2;1
22323;11290;ARZENS;2;1
26971;11290;ROULLENS;2;1
27043;11290;LAVALETTE;2;1
14030;11290;MONTREAL;2;1
31019;11300;SAINT-MARTIN-DE-VILLEREGLAN;2;1
18279;11300;GAJA-ET-VILLEDIEU;2;1
27983;11300;MAGRIE;2;2
16059;11300;LA BEZOLE;2;1
15591;11300;LAURAGUEL;2;1
16684;11300;LA DIGNE-D'AMONT;2;1
36596;11300;SAINT-POLYCARPE;2;1
3021;11300;FESTES-ET-SAINT-ANDRE;2;1
34084;11300;VILLELONGUE-D'AUDE;2;1
18793;11300;LA DIGNE-D'AVAL;2;2
3717;11300;LIMOUX;2;2
18208;11300;COURNANEL;2;2
11619;11300;POMY;2;1
25966;11300;SAINT-COUAT-DU-RAZES;2;1
16963;11300;CASTELRENG;2;1
36407;11300;AJAC;2;1
35059;11300;MALRAS;2;1
33215;11300;PIEUSSE;2;2
33443;11300;TOURREILLES;2;1
9201;11300;PAULIGNE;2;1
10261;11300;CEPIE;2;1
12733;11300;LOUPIA;2;1
3993;11300;MALVIES;2;1
20877;11300;BOURIEGE;2;1
30915;11300;BRUGAIROLLES;2;1
10968;11300;VILLARZEL-DU-RAZES;2;1
14160;11300;ROQUETAILLADE;2;1
32773;11300;BOURIGEOLE;2;1
11383;11310;VILLEMAGNE;2;1
2273;11310;SAISSAC;2;1
448;11310;SAINT-DENIS;2;1
26681;11310;LACOMBE;2;1
8106;11320;MONTMAUR;2;1
23116;11320;LES CASSES;2;1
20582;11320;MONTFERRAND;2;1
3864;11320;LABASTIDE-D'ANJOU;2;1
28031;11320;SOUPEX;2;1
25371;11320;SAINT-PAULET;2;1
15887;11320;AIROUX;2;1
5932;11330;TERMES;2;1
33956;11330;MAISONS;2;1
26186;11330;PALAIRAC;2;1
31005;11330;SALZA;2;1
19619;11330;DAVEJEAN;2;1
1611;11330;SOULATGE;2;1
23989;11330;BOUISSE;2;1
18486;11330;VIGNEVIEILLE;2;1
1306;11330;LAIRIERE;2;1
13906;11330;VILLEROUGE-TERMENES;2;1
34790;11330;DERNACUEILLETTE;2;1
30820;11330;ALBIERES;2;1
4425;11330;LANET;2;1
29006;11330;MONTJOI;2;1
9443;11330;MASSAC;2;1
18460;11330;AURIAC;2;1
30884;11330;MOUTHOUMET;2;1
17240;11330;LAROQUE-DE-FA;2;1
4268;11330;FELINES-TERMENES;2;1
6630;11330;MONTGAILLARD;2;1
6330;11340;ESPEZEL;2;1
19590;11340;ROQUEFEUIL;2;1
15035;11340;BELCAIRE;2;1
20300;11340;CAMURAC;2;1
25142;11340;BELVIS;2;1
5212;11340;COMUS;2;1
23402;11350;CUCUGNAN;2;1
15074;11350;DUILHAC-SOUS-PEYREPERTUSE;2;1
28612;11350;ROUFFIAC-DES-CORBIERES;2;1
33972;11350;PAZIOLS;2;1
20551;11350;PADERN;2;1
18555;11350;TUCHAN;2;1
11167;11360;FONTJONCOUSE;2;1
32385;11360;SAINT-JEAN-DE-BARROU;2;1
4098;11360;VILLESEQUE-DES-CORBIERES;2;1
8678;11360;EMBRES-ET-CASTELMAURE;2;1
34554;11360;QUINTILLAN;2;1
9029;11360;FRAISSE-DES-CORBIERES;2;1
28250;11360;CASCASTEL-DES-CORBIERES;2;1
1113;11360;VILLENEUVE-LES-CORBIERES;2;1
5507;11360;ALBAS;2;1
24190;11360;DURBAN-CORBIERES;2;1
13887;11370;LEUCATE;2;3
20026;11380;LES ILHES;2;1
31145;11380;LA TOURETTE-CABARDES;2;1
26175;11380;MAS-CABARDES;2;1
5430;11380;MIRAVAL-CABARDES;2;1
19399;11380;PRADELLES-CABARDES;2;1
16259;11380;ROQUEFERE;2;1
28895;11380;LABASTIDE-ESPARBAIRENQUE;2;1
27606;11390;FONTIERS-CABARDES;2;1
21646;11390;BROUSSES-ET-VILLARET;2;1
31033;11390;CAUDEBRONDE;2;1
36471;11390;CUXAC-CABARDES;2;1
21887;11390;LAPRADE;2;1
13873;11390;LES MARTYS;2;1
5188;11400;RICAUD;2;1
34807;11400;LASBORDES;2;1
33268;11400;MIREVAL-LAURAGAIS;2;1
9507;11400;PUGINIER;2;1
18948;11400;SOUILHANELS;2;1
13672;11400;FONTERS-DU-RAZES;2;1
14458;11400;VILLENEUVE-LA-COMPTAL;2;2
33291;11400;LAURABUC;2;1
13865;11400;TREVILLE;2;1
3418;11400;SAINT-PAPOUL;2;1
26656;11400;LABECEDE-LAURAGAIS;2;1
31632;11400;VERDUN-EN-LAURAGAIS;2;1
7929;11400;SAINT-MARTIN-LALANDE;2;1
1390;11400;ISSEL;2;1
1486;11400;PEYRENS;2;1
8016;11400;MAS-SAINTES-PUELLES;2;1
10408;11400;SOUILHE;2;1
12839;11400;FENDEILLE;2;1
16700;11400;CASTELNAUDARY;2;2
16239;11400;LA POMAREDE;2;1
9338;11400;LES BRUNELS;2;1
1864;11410;BARAIGNE;2;1
1973;11410;SAINTE-CAMELLE;2;1
9897;11410;MARQUEIN;2;1
30053;11410;GOURVIEILLE;2;1
22154;11410;CUMIES;2;1
10237;11410;MOLLEVILLE;2;1
9484;11410;MEZERVILLE;2;1
18504;11410;SAINT-MICHEL-DE-LANES;2;1
10565;11410;SALLES-SUR-L'HERS;2;1
32067;11410;PAYRA-SUR-L'HERS;2;1
28574;11410;MONTAURIOL;2;1
33967;11410;BELFLOU;2;1
20172;11410;LA LOUVIERE-LAURAGAIS;2;1
5418;11410;FAJAC-LA-RELENQUE;2;1
6308;11420;PLAIGNE;2;1
696;11420;PEYREFITTE-SUR-L'HERS;2;1
